Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
me,quiero,10,1520,0.006578947368421052
<,literal,10,12342,0.0008102414519526819
ser,el,10,71,0.14084507042253522
como,el,10,424,0.02358490566037736
y,las,10,2006,0.004985044865403789
poco,mas,10,53,0.18867924528301888
<,chin,10,12342,0.0008102414519526819
chiste,es,10,16,0.625
god,of,10,26,0.38461538461538464
se,puede,10,832,0.01201923076923077
aaaaa,>,10,18,0.5555555555555556
debe,de,10,14,0.7142857142857143
de,ser,10,1853,0.005396654074473826
de,su,10,1853,0.005396654074473826
proba,>,10,13,0.7692307692307693
dice,>,10,44,0.22727272727272727
el,sabado,10,1576,0.006345177664974619
quien,sabe,10,23,0.43478260869565216
las,8,10,322,0.031055900621118012
suerte,>,10,28,0.35714285714285715
<,son,10,12342,0.0008102414519526819
hermano,>,10,34,0.29411764705882354
ya,hasta,10,1187,0.008424599831508003
de,hoy,10,1853,0.005396654074473826
en,cuanto,10,1027,0.009737098344693282
fue,el,10,91,0.10989010989010989
del,juego,10,299,0.033444816053511704
estar,en,10,49,0.20408163265306123
me,pase,10,1520,0.006578947368421052
de,eso,10,1853,0.005396654074473826
tengo,una,10,215,0.046511627906976744
como,en,10,424,0.02358490566037736
chida,>,10,14,0.7142857142857143
que,una,10,2280,0.0043859649122807015
mejor,y,10,148,0.06756756756756757
para,tener,10,435,0.022988505747126436
y,dije,10,2006,0.004985044865403789
8,>,10,37,0.2702702702702703
con,eso,10,450,0.022222222222222223
<,efectivamente,10,12342,0.0008102414519526819
provecho,>,10,11,0.9090909090909091
como,es,10,424,0.02358490566037736
si,que,10,1364,0.007331378299120235
<,ta,10,12342,0.0008102414519526819
me,dejo,10,1520,0.006578947368421052
hoy,no,10,170,0.058823529411764705
a,ok,10,1804,0.005543237250554324
<,weee,10,12342,0.0008102414519526819
hacer,el,10,131,0.07633587786259542
si,mejor,10,1364,0.007331378299120235
hasta,las,10,147,0.06802721088435375
<,algo,10,12342,0.0008102414519526819
como,un,10,424,0.02358490566037736
<,casi,10,12342,0.0008102414519526819
me,paso,10,1520,0.006578947368421052
no,sé,10,1357,0.007369196757553427
ayuda,>,10,16,0.625
<,otra,10,12342,0.0008102414519526819
al,chile,10,329,0.030395136778115502
<,acabo,10,12342,0.0008102414519526819
ya,casi,10,1187,0.008424599831508003
serie,de,10,25,0.4
ojo,>,10,19,0.5263157894736842
the,forest,10,23,0.43478260869565216
dice,que,10,44,0.22727272727272727
hay,que,10,116,0.08620689655172414
estoy,>,10,166,0.060240963855421686
los,juegos,10,417,0.023980815347721823
hoy,?,10,170,0.058823529411764705
café,>,10,10,1.0
y,para,10,2006,0.004985044865403789
gusto,>,10,30,0.3333333333333333
para,los,10,435,0.022988505747126436
el,>,10,1576,0.006345177664974619
que,esta,10,2280,0.0043859649122807015
en,este,10,1027,0.009737098344693282
pero,ps,10,521,0.019193857965451054
en,otras,10,1027,0.009737098344693282
también,me,10,104,0.09615384615384616
vez,que,10,76,0.13157894736842105
prender,bro,10,67,0.14925373134328357
con,los,10,450,0.022222222222222223
vamo,a,10,10,1.0
como,si,10,424,0.02358490566037736
vete,alv,10,13,0.7692307692307693
el,video,10,1576,0.006345177664974619
se,le,9,832,0.010817307692307692
simon,bro,9,201,0.04477611940298507
se,llama,9,832,0.010817307692307692
sueño,>,9,16,0.5625
no,nos,9,1357,0.006632277081798084
que,tan,9,2280,0.003947368421052632
minutos,>,9,19,0.47368421052631576
apenas,me,9,45,0.2
quieres,>,9,110,0.08181818181818182
pa,l,9,32,0.28125
fue,un,9,91,0.0989010989010989
juas,juas,9,17,0.5294117647058824
star,wars,9,9,1.0
si,si,9,1364,0.006598240469208211
se,esta,9,832,0.010817307692307692
las,12,9,322,0.027950310559006212
asi,se,9,129,0.06976744186046512
pero,para,9,521,0.01727447216890595
ahi,ta,9,98,0.09183673469387756
<,estas,9,12342,0.0007292173067574137
<,sigo,9,12342,0.0007292173067574137
uff,men,9,28,0.32142857142857145
me,dice,9,1520,0.0059210526315789476
como,siempre,9,424,0.02122641509433962
pq,se,9,369,0.024390243902439025
ya,en,9,1187,0.007582139848357203
mañana,me,9,177,0.05084745762711865
<,dile,9,12342,0.0007292173067574137
ya,luego,9,1187,0.007582139848357203
un,dia,9,732,0.012295081967213115
<,ward,9,12342,0.0007292173067574137
hoy,>,9,170,0.052941176470588235
todos,>,9,47,0.19148936170212766
<,ayer,9,12342,0.0007292173067574137
si,va,9,1364,0.006598240469208211
oye,bro,9,80,0.1125
partida,>,9,16,0.5625
si,en,9,1364,0.006598240469208211
no,ya,9,1357,0.006632277081798084
ps,ya,9,99,0.09090909090909091
sabes,que,9,22,0.4090909090909091
ese,>,9,145,0.06206896551724138
<,quien,9,12342,0.0007292173067574137
<,bambi,9,12342,0.0007292173067574137
ultra,>,9,19,0.47368421052631576
avisas,cuando,9,48,0.1875
llegar,a,9,17,0.5294117647058824
ve,>,9,79,0.11392405063291139
llegue,a,9,23,0.391304347826087
hombre,morado,9,14,0.6428571428571429
no,importa,9,1357,0.006632277081798084
bien,?,9,240,0.0375
esme,>,9,19,0.47368421052631576
por,ejemplo,9,375,0.024
de,ese,9,1853,0.004856988667026443
de,tu,9,1853,0.004856988667026443
que,estoy,9,2280,0.003947368421052632
<,nombre,9,12342,0.0007292173067574137
a,matar,9,1804,0.004988913525498891
xddddd,>,9,9,1.0
a,todos,9,1804,0.004988913525498891
mamá,y,9,92,0.09782608695652174
hice,>,9,65,0.13846153846153847
quiero,que,9,90,0.1
el,viernes,9,1576,0.005710659898477157
<,cada,9,12342,0.0007292173067574137
<,3,9,12342,0.0007292173067574137
ahi,me,9,98,0.09183673469387756
caso,de,9,25,0.36
el,mismo,9,1576,0.005710659898477157
la,cabeza,9,1400,0.0064285714285714285
eso,lo,9,210,0.04285714285714286
pollo,>,9,18,0.5
la,cuenta,9,1400,0.0064285714285714285
el,ojo,9,1576,0.005710659898477157
porque,se,9,134,0.06716417910447761
y,mañana,9,2006,0.00448654037886341
eso,me,9,210,0.04285714285714286
espero,y,9,31,0.2903225806451613
nmms,si,9,80,0.1125
ahi,>,9,98,0.09183673469387756
y,estoy,9,2006,0.00448654037886341
la,beta,9,1400,0.0064285714285714285
video,>,9,25,0.36
antes,de,9,36,0.25
el,profe,9,1576,0.005710659898477157
el,stream,9,1576,0.005710659898477157
<,caele,9,12342,0.0007292173067574137
spiderman,>,9,15,0.6
madres,>,9,15,0.6
dieron,ganas,9,36,0.25
que,mañana,9,2280,0.003947368421052632
<,weno,9,12342,0.0007292173067574137
tons,hoy,9,65,0.13846153846153847
<,eii,9,12342,0.0007292173067574137
soy,un,9,56,0.16071428571428573
horas,>,9,19,0.47368421052631576
cabron,>,9,24,0.375
tengo,la,9,215,0.04186046511627907
y,nmms,9,2006,0.00448654037886341
no,va,9,1357,0.006632277081798084
solo,que,9,110,0.08181818181818182
ir,a,9,56,0.16071428571428573
que,hacer,9,2280,0.003947368421052632
o,algo,9,289,0.031141868512110725
<,llevo,9,12342,0.0007292173067574137
<,otro,9,12342,0.0007292173067574137
parte,de,9,36,0.25
el,link,9,1576,0.005710659898477157
ratito,>,9,13,0.6923076923076923
volver,a,9,13,0.6923076923076923
pero,el,9,521,0.01727447216890595
<,provecho,8,12342,0.0006481931615621455
o,un,8,289,0.02768166089965398
se,veia,8,832,0.009615384615384616
tu,?,8,155,0.05161290322580645
a,tu,8,1804,0.004434589800443459
con,las,8,450,0.017777777777777778
y,nos,8,2006,0.003988035892323031
<,su,8,12342,0.0006481931615621455
dar,un,8,27,0.2962962962962963
tarea,>,8,22,0.36363636363636365
te,vas,8,454,0.01762114537444934
<,top,8,12342,0.0006481931615621455
el,punto,8,1576,0.005076142131979695
<,nunca,8,12342,0.0006481931615621455
en,que,8,1027,0.007789678675754625
no,sabia,8,1357,0.0058953574060427415
las,2,8,322,0.024844720496894408
gracias,gracias,8,172,0.046511627906976744
tal,si,8,83,0.0963855421686747
bien,xd,8,240,0.03333333333333333
e,bro,8,63,0.12698412698412698
que,quiero,8,2280,0.0035087719298245615
puta,madre,8,20,0.4
y,todo,8,2006,0.003988035892323031
ps,no,8,99,0.08080808080808081
<,estuvo,8,12342,0.0006481931615621455
cuando,te,8,168,0.047619047619047616
ya,quiero,8,1187,0.006739679865206402
ir,>,8,56,0.14285714285714285
igual,que,8,77,0.1038961038961039
cuenta,de,8,44,0.18181818181818182
de,terraria,8,1853,0.004317323259579061
pedo,es,8,58,0.13793103448275862
no,la,8,1357,0.0058953574060427415
mi,tarea,8,598,0.013377926421404682
nuevo,>,8,43,0.18604651162790697
que,también,8,2280,0.0035087719298245615
se,fue,8,832,0.009615384615384616
mames,>,8,17,0.47058823529411764
si,tengo,8,1364,0.005865102639296188
me,pasa,8,1520,0.005263157894736842
tal,>,8,83,0.0963855421686747
uffas,men,8,20,0.4
simon,simon,8,201,0.03980099502487562
spoiler,>,8,17,0.47058823529411764
de,steam,8,1853,0.004317323259579061
examen,>,8,30,0.26666666666666666
bambi,>,8,9,0.8888888888888888
lo,dejo,8,824,0.009708737864077669
eso,no,8,210,0.0380952380952381
a,ya,8,1804,0.004434589800443459
bro,ntp,8,267,0.0299625468164794
me,wa,8,1520,0.005263157894736842
la,pagina,8,1400,0.005714285714285714
si,tiene,8,1364,0.005865102639296188
cómo,y,8,33,0.24242424242424243
yo,lo,8,315,0.025396825396825397
dicen,que,8,13,0.6153846153846154
otras,noticias,8,15,0.5333333333333333
hago,>,8,47,0.1702127659574468
las,5,8,322,0.024844720496894408
<,aaaaa,8,12342,0.0006481931615621455
ni,modo,8,118,0.06779661016949153
<,sabes,8,12342,0.0006481931615621455
para,ser,8,435,0.01839080459770115
xdd,>,8,8,1.0
igual,de,8,77,0.1038961038961039
<,toy,8,12342,0.0006481931615621455
ahora,no,8,133,0.06015037593984962
<,estaba,8,12342,0.0006481931615621455
pero,lo,8,521,0.015355086372360844
<,aja,8,12342,0.0006481931615621455
se,puso,8,832,0.009615384615384616
dias,>,8,22,0.36363636363636365
hermoso,>,8,14,0.5714285714285714
nomas,>,8,32,0.25
mejor,me,8,148,0.05405405405405406
🤑,>,8,8,1.0
fui,a,8,31,0.25806451612903225
jalo,>,8,11,0.7272727272727273
años,>,8,22,0.36363636363636365
me,estoy,8,1520,0.005263157894736842
el,proyecto,8,1576,0.005076142131979695
la,pantalla,8,1400,0.005714285714285714
me,ayudas,8,1520,0.005263157894736842
._.,>,8,10,0.8
ya,prendo,8,1187,0.006739679865206402
mejor,mañana,8,148,0.05405405405405406
me,puse,8,1520,0.005263157894736842
aja,>,8,8,1.0
con,una,8,450,0.017777777777777778
escuela,>,8,22,0.36363636363636365
ando,haciendo,8,132,0.06060606060606061
jugar,con,8,162,0.04938271604938271
y,prendo,8,2006,0.003988035892323031
es,como,8,752,0.010638297872340425
el,mensaje,8,1576,0.005076142131979695
hora,>,8,58,0.13793103448275862
ver,la,8,175,0.045714285714285714
mi,tía,8,598,0.013377926421404682
namas,que,8,41,0.1951219512195122
antes,>,8,36,0.2222222222222222
el,tiempo,8,1576,0.005076142131979695
cafe,>,8,9,0.8888888888888888
me,pongo,8,1520,0.005263157894736842
bro,descansa,8,267,0.0299625468164794
paso,>,8,60,0.13333333333333333
que,fue,8,2280,0.0035087719298245615
pos,si,8,76,0.10526315789473684
vida,>,8,24,0.3333333333333333
lo,tengo,8,824,0.009708737864077669
<,sure,8,12342,0.0006481931615621455
me,dió,8,1520,0.005263157894736842
amigo,>,8,25,0.32
<,aaa,8,12342,0.0006481931615621455
si,el,8,1364,0.005865102639296188
un,mes,8,732,0.01092896174863388
ya,hice,8,1187,0.006739679865206402
ahorita,>,8,156,0.05128205128205128
llorando,>,8,10,0.8
yo,xd,8,315,0.025396825396825397
para,ver,8,435,0.01839080459770115
mundo,>,8,27,0.2962962962962963
un,personaje,8,732,0.01092896174863388
lap,>,8,18,0.4444444444444444
mucho,mejor,8,72,0.1111111111111111
como,no,8,424,0.018867924528301886
<,ojo,8,12342,0.0006481931615621455
<,:0,8,12342,0.0006481931615621455
que,como,8,2280,0.0035087719298245615
lleva,la,8,14,0.5714285714285714
con,sus,8,450,0.017777777777777778
nel,>,8,11,0.7272727272727273
el,primer,8,1576,0.005076142131979695
x2,>,8,10,0.8
todo,el,8,111,0.07207207207207207
que,al,8,2280,0.0035087719298245615
la,misma,8,1400,0.005714285714285714
la,otra,8,1400,0.005714285714285714
en,donde,8,1027,0.007789678675754625
o,en,8,289,0.02768166089965398
abuela,>,8,19,0.42105263157894735
más,>,8,49,0.16326530612244897
<,nice,7,12342,0.0005671690163668773
el,pollo,7,1576,0.004441624365482234
con,esme,7,450,0.015555555555555555
la,idea,7,1400,0.005
en,tu,7,1027,0.006815968841285297
wa,a,7,17,0.4117647058823529
efectivamente,>,7,12,0.5833333333333334
va,te,7,283,0.024734982332155476
ahorita,ya,7,156,0.04487179487179487
gracias,por,7,172,0.040697674418604654
una,hora,7,354,0.01977401129943503
<,10,7,12342,0.0005671690163668773
solo,se,7,110,0.06363636363636363
mi,cel,7,598,0.011705685618729096
<,chaaaale,7,12342,0.0005671690163668773
rápido,>,7,14,0.5
la,peli,7,1400,0.005
ahora,que,7,133,0.05263157894736842
el,problema,7,1576,0.004441624365482234
veo,que,7,49,0.14285714285714285
pasar,>,7,31,0.22580645161290322
<,besto,7,12342,0.0005671690163668773
la,puta,7,1400,0.005
<,pufff,7,12342,0.0005671690163668773
tal,cual,7,83,0.08433734939759036
me,toca,7,1520,0.004605263157894736
en,ese,7,1027,0.006815968841285297
halo,>,7,24,0.2916666666666667
o,mañana,7,289,0.02422145328719723
que,bueno,7,2280,0.0030701754385964912
proyecto,>,7,24,0.2916666666666667
no,no,7,1357,0.005158437730287398
no,soy,7,1357,0.005158437730287398
pq,a,7,369,0.018970189701897018
<,está,7,12342,0.0005671690163668773
cuando,puedas,7,168,0.041666666666666664
las,6,7,322,0.021739130434782608
aaa,>,7,13,0.5384615384615384
hollow,knight,7,8,0.875
tipo,del,7,21,0.3333333333333333
en,caso,7,1027,0.006815968841285297
ya,mejor,7,1187,0.005897219882055603
espero,>,7,31,0.22580645161290322
y,ps,7,2006,0.003489531405782652
el,domingo,7,1576,0.004441624365482234
nos,fuimos,7,96,0.07291666666666667
con,unos,7,450,0.015555555555555555
hasta,que,7,147,0.047619047619047616
al,que,7,329,0.02127659574468085
de,ahi,7,1853,0.0037776578521316784
12,>,7,16,0.4375
a,eso,7,1804,0.003880266075388027
un,año,7,732,0.009562841530054645
siempre,>,7,52,0.1346153846153846
sabe,>,7,24,0.2916666666666667
cosas,que,7,41,0.17073170731707318
<,ves,7,12342,0.0005671690163668773
a,y,7,1804,0.003880266075388027
aaaaaaa,>,7,7,1.0
del,telefono,7,299,0.023411371237458192
tal,?,7,83,0.08433734939759036
y,hasta,7,2006,0.003489531405782652
lo,estoy,7,824,0.00849514563106796
armadura,de,7,14,0.5
jefes,>,7,16,0.4375
que,tiene,7,2280,0.0030701754385964912
es,bien,7,752,0.009308510638297872
como,lo,7,424,0.01650943396226415
<,segun,7,12342,0.0005671690163668773
ets,>,7,17,0.4117647058823529
si,tu,7,1364,0.005131964809384164
<,donde,7,12342,0.0005671690163668773
mamá,me,7,92,0.07608695652173914
noche,>,7,21,0.3333333333333333
tu,no,7,155,0.04516129032258064
fondo,>,7,17,0.4117647058823529
v,>,7,9,0.7777777777777778
el,final,7,1576,0.004441624365482234
hoy,me,7,170,0.041176470588235294
tuve,que,7,18,0.3888888888888889
tener,un,7,31,0.22580645161290322
twitch,>,7,16,0.4375
semana,>,7,18,0.3888888888888889
canal,>,7,14,0.5
cosa,>,7,18,0.3888888888888889
yo,y,7,315,0.022222222222222223
con,ricardo,7,450,0.015555555555555555
hice,una,7,65,0.1076923076923077
a,trabajar,7,1804,0.003880266075388027
si,estoy,7,1364,0.005131964809384164
mañana,voy,7,177,0.03954802259887006
chingada,>,7,14,0.5
que,hago,7,2280,0.0030701754385964912
pues,a,7,152,0.046052631578947366
desde,el,7,41,0.17073170731707318
se,cancela,7,832,0.008413461538461538
<,juas,7,12342,0.0005671690163668773
veo,>,7,49,0.14285714285714285
pero,es,7,521,0.013435700575815739
equipo,>,7,23,0.30434782608695654
aaaaaaaaaa,>,7,7,1.0
papá,>,7,17,0.4117647058823529
<,felicidades,7,12342,0.0005671690163668773
final,>,7,31,0.22580645161290322
en,fa,7,1027,0.006815968841285297
te,va,7,454,0.015418502202643172
que,por,7,2280,0.0030701754385964912
en,batiz,7,1027,0.006815968841285297
listo,ya,7,41,0.17073170731707318
noticias,>,7,9,0.7777777777777778
me,iba,7,1520,0.004605263157894736
las,3,7,322,0.021739130434782608
hay,problema,7,116,0.0603448275862069
asi,?,7,129,0.05426356589147287
te,acuerdas,7,454,0.015418502202643172
esta,es,7,256,0.02734375
<,sisisi,7,12342,0.0005671690163668773
voy,por,7,310,0.02258064516129032
owo,>,7,7,1.0
<,puedo,7,12342,0.0005671690163668773
lo,paso,7,824,0.00849514563106796
que,de,7,2280,0.0030701754385964912
ayer,>,7,34,0.20588235294117646
bueno,a,7,186,0.03763440860215054
y,hay,7,2006,0.003489531405782652
logros,>,7,10,0.7
discord,?,7,39,0.1794871794871795
preocupes,bro,7,59,0.11864406779661017
les,caigo,7,39,0.1794871794871795
dijo,el,7,57,0.12280701754385964
lo,curioso,7,824,0.00849514563106796
no,tiene,7,1357,0.005158437730287398
sure,>,7,8,0.875
<,camara,7,12342,0.0005671690163668773
a,sacar,7,1804,0.003880266075388027
si,puedo,7,1364,0.005131964809384164
vava,>,7,8,0.875
jugamos,>,7,27,0.25925925925925924
luego,la,7,88,0.07954545454545454
aviso,>,7,15,0.4666666666666667
cada,vez,7,25,0.28
tiene,que,7,64,0.109375
casa,de,7,46,0.15217391304347827
uff,>,7,28,0.25
ya,veremos,7,1187,0.005897219882055603
mañana,a,7,177,0.03954802259887006
dios,>,7,11,0.6363636363636364
madre,a,7,63,0.1111111111111111
bueno,me,7,186,0.03763440860215054
te,cuento,7,454,0.015418502202643172
llorar,>,7,13,0.5384615384615384
otro,dia,7,74,0.0945945945945946
yo,le,7,315,0.022222222222222223
la,pelea,7,1400,0.005
otra,cosa,7,77,0.09090909090909091
la,casa,7,1400,0.005
bien,perro,7,240,0.029166666666666667
si,o,7,1364,0.005131964809384164
me,gustó,7,1520,0.004605263157894736
meses,>,7,11,0.6363636363636364
asi,me,7,129,0.05426356589147287
y,mas,7,2006,0.003489531405782652
si,nos,7,1364,0.005131964809384164
mañana,te,7,177,0.03954802259887006
ni,yo,7,118,0.059322033898305086
<,llegue,7,12342,0.0005671690163668773
mas,de,7,208,0.03365384615384615
bro,gracias,7,267,0.026217228464419477
seguro,>,7,21,0.3333333333333333
que,son,7,2280,0.0030701754385964912
libre,>,7,19,0.3684210526315789
<,nadamás,7,12342,0.0005671690163668773
buen,>,7,47,0.14893617021276595
<,nel,7,12342,0.0005671690163668773
mi,mente,7,598,0.011705685618729096
y,otra,7,2006,0.003489531405782652
te,dije,7,454,0.015418502202643172
de,mis,7,1853,0.0037776578521316784
ando,bien,7,132,0.05303030303030303
o,lo,7,289,0.02422145328719723
eso,que,7,210,0.03333333333333333
a,no,7,1804,0.003880266075388027
mmmm,>,7,13,0.5384615384615384
es,en,7,752,0.009308510638297872
7,?,7,54,0.12962962962962962
que,quieres,7,2280,0.0030701754385964912
la,teoría,7,1400,0.005
pero,la,7,521,0.013435700575815739
episodio,>,7,11,0.6363636363636364
<,chingue,7,12342,0.0005671690163668773
puse,a,7,42,0.16666666666666666
de,todas,7,1853,0.0037776578521316784
<,sip,7,12342,0.0005671690163668773
ahi,luego,7,98,0.07142857142857142
de,7,7,1853,0.0037776578521316784
una,serie,7,354,0.01977401129943503
pues,le,7,152,0.046052631578947366
ok,no,7,282,0.024822695035460994
supongo,que,7,9,0.7777777777777778
ves,>,7,36,0.19444444444444445
9,>,7,28,0.25
no,",",7,1357,0.005158437730287398
<,vava,7,12342,0.0005671690163668773
<,weeee,7,12342,0.0005671690163668773
que,mas,7,2280,0.0030701754385964912
weno,>,7,14,0.5
<,tiene,7,12342,0.0005671690163668773
la,princesa,7,1400,0.005
no,esta,7,1357,0.005158437730287398
yo,si,7,315,0.022222222222222223
lo,hago,7,824,0.00849514563106796
un,juego,7,732,0.009562841530054645
a,llegar,7,1804,0.003880266075388027
<,ayuda,7,12342,0.0005671690163668773
ahorita,lo,7,156,0.04487179487179487
chaaaale,>,6,7,0.8571428571428571
la,luz,6,1400,0.004285714285714286
como,ves,6,424,0.014150943396226415
esa,es,6,83,0.07228915662650602
ya,con,6,1187,0.005054759898904802
resident,evil,6,7,0.8571428571428571
me,había,6,1520,0.003947368421052632
tema,>,6,12,0.5
paso,por,6,60,0.1
el,codigo,6,1576,0.0038071065989847717
