Term 1,Term 2,Term 3,Frequency,Context Frequency,Conditional Probability
es,q,estoy,1,14,0.07142857142857142
si,hola,estoy,1,1,1.0
robux,si,estoy,1,1,1.0
menos,ya,estoy,1,1,1.0
por,ya,estoy,1,1,1.0
yaaa,ya,estoy,1,1,1.0
ahorita,ya,estoy,1,2,0.5
oyeeee,te,estoy,1,1,1.0
que,si,estoy,1,4,0.25
q,cuteee,estot,1,1,1.0
1pto,extra,estos,1,1,1.0
reaccion,a,esto,1,1,1.0
estudiosos,solo,esto,1,1,1.0
los,acabe,este,1,1,1.0
fav,en,este,1,1,1.0
lo,de,este,1,5,0.2
el,extendido,este,1,1,1.0
bueno,gracia,este,1,1,1.0
y,ps,estas,1,2,0.5
claro,chica,estas,1,1,1.0
bn,feo,estar,1,2,0.5
la,vdd,estan,1,4,0.25
los,dos,estan,1,1,1.0
bran,kreo,estan,1,1,1.0
hola,si,estan,1,1,1.0
chika,aqui,estan,1,1,1.0
el,profe,estan,1,1,1.0
pantunflas,ahi,estan,1,1,1.0
etooo,ya,estamos,1,1,1.0
naaaa,ya,estamos,1,1,1.0
pasa,he,estado,1,1,1.0
a,habria,estado,1,1,1.0
de,baja,estadistica,1,1,1.0
pero,no,estaban,1,20,0.05
dijo,q,estaban,1,1,1.0
olaola,ya,estaba,1,1,1.0
pero,ese,estaba,1,1,1.0
de,hecho,estaba,1,7,0.14285714285714285
pero,ya,estaba,1,4,0.25
te,soltaron,estaba,1,1,1.0
sorry,no,estaba,1,1,1.0
super,bonita,estaaaaa,1,1,1.0
10000,examenes,esta,1,1,1.0
ningun,examen,esta,1,1,1.0
xd,siii,esta,1,3,0.3333333333333333
saka,sopita,esta,1,1,1.0
x2,ulisesjuega17,esta,1,1,1.0
me,convence,esta,1,1,1.0
frey,no,esta,1,2,0.5
zarzamora,x2,esta,1,1,1.0
digo,embeses,esta,1,1,1.0
cenaste,poke,esta,1,1,1.0
jajajaja,pero,esta,1,1,1.0
wintar,siii,esta,1,1,1.0
onta,siii,esta,1,1,1.0
ahorita,como,esta,1,1,1.0
otra,cuando,esta,1,1,1.0
okok,si,esta,1,1,1.0
q,ahyeon,esta,1,1,1.0
blackpink,de,esta,1,1,1.0
el,grupo,esta,1,2,0.5
le,fallo,esta,1,1,1.0
meow,jajaja,esta,1,1,1.0
ahi,si,esta,1,1,1.0
jovenes,pero,esta,1,1,1.0
lo,q,esta,1,6,0.16666666666666666
cosas,tienes,esta,1,1,1.0
sii,quien,essss,1,1,1.0
saber,kien,essss,1,1,1.0
son,dos,esquemas,1,1,1.0
lo,q,espero,1,6,0.16666666666666666
en,combi,espero,1,1,1.0
kien,sabe,espero,1,1,1.0
nada,uu,espero,1,1,1.0
no,complicao,espero,1,1,1.0
a,comerrrr,esperateee,1,1,1.0
crear,lo,esperado,1,1,1.0
lo,q,esperaban,1,6,0.16666666666666666
yendo,sacaaaaa,espera,1,1,1.0
habra,de,esos,1,1,1.0
qué,poner,esos,1,1,1.0
kisierasss,hasta,eso,1,1,1.0
pq,dices,eso,2,2,1.0
si,ojala,eso,1,2,0.5
si,de,eso,1,1,1.0
siii,0,eso,1,1,1.0
vdd,grasias,eso,1,1,1.0
nooo,por,eso,1,1,1.0
cuando,pones,eso,1,1,1.0
te,creaaas,eso,1,1,1.0
nadie,x,eso,1,1,1.0
pero,x,eso,2,2,1.0
bueno,poke,eso,1,1,1.0
gogog,jajajjq,eso,1,1,1.0
q,es,eso,1,5,0.2
lo,vi,eso,1,1,1.0
ksita,jajaja,eso,1,1,1.0
concepto,xd,eso,1,1,1.0
me,puso,eso,1,1,1.0
es,q,eso,1,14,0.07142857142857142
se,hace,eso,1,2,0.5
ni,vimos,eso,1,1,1.0
tengo,justo,eso,1,1,1.0
programas,en,eso,1,1,1.0
mi,tareaaa,esmuchaaaa,1,1,1.0
sii,era,eseee,1,1,1.0
o,sea,ese,1,6,0.16666666666666666
si,pero,ese,1,5,0.2
avr,es,ese,1,1,1.0
hare,nomas,ese,1,1,1.0
en,la,escuelaaaaaa,1,12,0.08333333333333333
estoy,en,escuela,1,5,0.2
en,la,escuela,1,12,0.08333333333333333
x,mi,escuela,1,1,1.0
a,mi,escuela,1,5,0.2
en,mi,escuela,1,6,0.16666666666666666
de,mi,escuela,1,1,1.0
xcierto,ya,escuchaste,1,1,1.0
ellas,ya,escuchaste,1,1,1.0
jajajaj,ya,escuchaste,1,3,0.3333333333333333
ni,se,escucharia,1,1,1.0
alcance,a,escuchar,1,1,1.0
pero,has,escuchado,1,1,1.0
es,q,escribiste,1,14,0.07142857142857142
epica,esa,escena,1,1,1.0
gustaron,mas,esas,1,1,1.0
mimida,a,esa,1,1,1.0
real,pero,esa,1,1,1.0
re,epica,esa,1,1,1.0
petada,a,esa,1,1,1.0
pregunta,jeje,esa,1,1,1.0
metro,apenas,es,1,1,1.0
pero,algo,es,1,2,0.5
dame,xfavor,es,1,1,1.0
jugamos,roblox,es,1,1,1.0
jugar,siii,es,1,1,1.0
mira,no,es,1,1,1.0
23,jajjajj,es,1,1,1.0
nimo2,xd,es,1,1,1.0
bn,dificil,es,1,1,1.0
otro,rato,es,1,1,1.0
a,sii,es,1,1,1.0
0,eso,es,1,1,1.0
siiii,no,es,1,1,1.0
poke,jajajaj,es,1,2,0.5
si,no,es,1,9,0.1111111111111111
no,es,es,1,7,0.14285714285714285
es,es,es,1,2,0.5
cambie,ahora,es,1,1,1.0
es,jajajaj,es,1,1,1.0
pero,esa,es,1,1,1.0
se,jajajaj,es,1,1,1.0
si,jajajajajaj,es,1,1,1.0
oo,mmm,es,1,1,1.0
de,giselle,es,1,1,1.0
mi,fav,es,1,3,0.3333333333333333
perdone,omg,es,1,1,1.0
de,queso,es,1,2,0.5
ganaron,q,es,1,1,1.0
importante,y,es,1,1,1.0
aun,no,es,1,4,0.25
tesis,tesis,es,1,1,1.0
tesis,nadie,es,1,1,1.0
si,jajajaj,es,1,3,0.3333333333333333
eso,si,es,1,5,0.2
chambear,cuando,es,1,1,1.0
que,q,es,1,1,1.0
compro,no,es,1,1,1.0
un,señor,es,1,1,1.0
cereal,gracias,es,1,1,1.0
tarde,avr,es,1,1,1.0
x222,jajaja,es,1,1,1.0
un,ratote,es,1,1,1.0
pensamos,q,es,1,1,1.0
chilli,peppers,es,1,1,1.0
q,si,es,1,4,0.25
pues,si,es,1,1,1.0
pero,no,es,1,20,0.05
sea,si,es,1,1,1.0
si,pero,es,1,5,0.2
jajajqj,no,es,1,1,1.0
es,singgg,es,1,1,1.0
jajaja,xd,es,1,1,1.0
jajaja,nooo,es,1,1,1.0
pero,si,es,1,2,0.5
5,preguntas,es,1,1,1.0
sabido,q,es,1,1,1.0
vender,perdon,es,1,1,1.0
ooo,hola,es,1,1,1.0
de,memorias,es,1,1,1.0
creo,q,es,1,10,0.1
de,ernrsto,es,1,1,1.0
los,coches,es,1,1,1.0
no,se,es,1,16,0.0625
mi,saes,es,1,1,1.0
nada,chika,es,1,1,1.0
jjaajaja,pues,es,1,1,1.0
master,kepaso,es,1,1,1.0
la,de,ernrsto,1,2,0.5
si,wey,ernesto,1,1,1.0
recuerda,chika,eres,1,1,1.0
fuersa,sis,eres,1,1,1.0
mi,tambien,eres,1,1,1.0
ves,q,eran,1,1,1.0
q,marca,era,1,1,1.0
aaa,sii,era,1,1,1.0
todobn,no,era,1,1,1.0
dije,q,era,1,2,0.5
a,nono,era,1,1,1.0
pensé,que,era,1,1,1.0
puej,re,epica,1,1,1.0
que,digamos,entregar,1,1,1.0
una,colab,entre,1,1,1.0
mi,escuela,entonces,1,4,0.25
voy,y,entonces,1,1,1.0
jajajjaj,te,entiendo,1,1,1.0
se,ok,entiendo,1,1,1.0
una,jajajajajajaja,entiendo,1,1,1.0
unico,q,entiende,1,1,1.0
se,te,enterro,1,2,0.5
no,te,enteraste,1,5,0.2
n9,le,entendi,1,1,1.0
no,les,entendi,1,1,1.0
no,le,entendi,1,4,0.25
t,la,enseño,1,1,1.0
si,me,enseñas,1,9,0.1111111111111111
jajaka,me,enseñas,1,1,1.0
tu,apocooo,enseñamelo,1,1,1.0
q,te,enfermo,1,6,0.16666666666666666
empiezan,me,enferme,1,1,1.0
enseñas,cuales,encuentras,1,1,1.0
ya,la,encontreee,1,1,1.0
ola,ando,en,1,1,1.0
jajjajj,es,en,1,1,1.0
no,acordarme,en,1,1,1.0
q,pusieron,en,1,1,1.0
ojala,vivir,en,1,1,1.0
de,antiguedad,en,1,1,1.0
onta,sigo,en,1,1,1.0
ocupaba,jugar,en,1,1,1.0
hola,estoy,en,1,1,1.0
poke,jajaja,en,1,1,1.0
ya,estoy,en,4,5,0.8
jajajajj,asi,en,1,1,1.0
uno,asi,en,1,1,1.0
son,vendidos,en,1,1,1.0
si,no,en,1,9,0.1111111111111111
vaya,mejor,en,1,1,1.0
sii,no,en,1,2,0.5
hasta,tarde,en,1,1,1.0
tu,y,en,1,1,1.0
bien,kenchana,en,1,1,1.0
una,miku,en,1,1,1.0
una,ai,en,1,2,0.5
la,estrella,en,1,1,1.0
ya,toy,en,1,2,0.5
dices,pues,en,1,1,1.0
yo,vengo,en,1,1,1.0
su,novia,en,1,1,1.0
mi,escuela,en,1,4,0.25
algo,sobrevalorada,en,1,1,1.0
ahora,debuto,en,1,1,1.0
mi,fav,en,1,3,0.3333333333333333
q,luego,en,1,2,0.5
random,que,en,1,1,1.0
ya,estamos,en,1,2,0.5
meti,ciberseguridad,en,1,1,1.0
creo,q,en,1,10,0.1
si,estan,en,1,1,1.0
q,esta,en,1,1,1.0
con,base,en,1,1,1.0
los,códigos,en,1,1,1.0
no,estaba,en,1,1,1.0
le,dejo,en,1,1,1.0
andaleeee,chekale,en,1,1,1.0
monika,y,en,1,1,1.0
se,refleje,en,1,1,1.0
que,vieron,en,1,1,1.0
tr,vemos,en,1,1,1.0
este,eee,en,1,1,1.0
ve,bn,en,1,1,1.0
gracias,xd,en,1,2,0.5
unos,programas,en,1,1,1.0
esta,semana,empiezan,1,2,0.5
el,miercoles,empiezan,1,1,1.0
animo,como,empieza,1,1,1.0
porque,ya,empezaron,1,1,1.0
no,me,empalagan,1,9,0.1111111111111111
no,me,empalaga,1,9,0.1111111111111111
dejaron,perrito,emocionado,1,1,1.0
es,q,embeses,1,14,0.07142857142857142
te,digo,embeses,1,2,0.5
tryhard,y,embeses,1,1,1.0
a,mimir,eltibio,1,1,1.0
jajajaj,xd,ellas,1,2,0.5
hablando,de,ellas,1,1,1.0
acorde,de,ellas,1,2,0.5
xd,es,ella,1,2,0.5
ser,ai,ella,1,1,1.0
siento,q,ella,1,4,0.25
se,llama,ella,1,4,0.25
videos,de,ella,1,1,1.0
decian,q,ella,1,1,1.0
ando,en,el,1,1,1.0
tengo,libre,el,1,1,1.0
martes,tmb,el,1,1,1.0
hoy,no,el,1,1,1.0
no,es,el,1,7,0.14285714285714285
acordarme,en,el,1,1,1.0
de,vdd,el,1,3,0.3333333333333333
ya,kedo,el,1,1,1.0
antiguedad,en,el,1,1,1.0
irse,x,el,1,1,1.0
me,recordaste,el,1,2,0.5
jajajaj,es,el,1,4,0.25
estoy,en,el,1,5,0.2
riko,jajajaj,el,1,1,1.0
asi,en,el,1,2,0.5
a,veces,el,1,1,1.0
giselle,es,el,1,1,1.0
ha,solo,el,1,1,1.0
decia,x,el,1,1,1.0
la,vda,el,1,3,0.3333333333333333
bn,conste,el,1,1,1.0
de,q,el,1,13,0.07692307692307693
gusto,fue,el,1,1,1.0
vdd,acaba,el,1,1,1.0
bffo,como,el,1,1,1.0
me,acuerdo,el,1,2,0.5
te,echas,el,1,1,1.0
tambien,eres,el,1,1,1.0
meovv,pero,el,1,1,1.0
ni,sono,el,1,1,1.0
luego,en,el,1,1,1.0
si,es,el,1,5,0.2
nono,era,el,1,1,1.0
no,sobre,el,1,1,1.0
tampoco,jaja,el,1,1,1.0
va,kemar,el,1,1,1.0
ha,pasado,el,1,1,1.0
las,cosas,el,1,2,0.5
regresion,lineal,el,1,1,1.0
o,sea,el,1,6,0.16666666666666666
q,dice,el,1,1,1.0
habia,buscado,el,1,1,1.0
vieron,tienes,el,1,1,1.0
probado,muy,ekis,1,1,1.0
yo,si,ekis,1,3,0.3333333333333333
no,see,ekis,1,1,1.0
como,pooooorrrrr,ek,1,1,1.0
la,cara,ejo,1,1,1.0
hiciste,los,ejercicios,1,1,1.0
de,este,ejercicio,1,1,1.0
pasas,tus,ejemplos,1,1,1.0
gerry,x,ejemplo,1,1,1.0
predecir,al,eje,1,1,1.0
toda,asustada,eiii,1,1,1.0
deseos,animo,eiii,1,1,1.0
jajajaj,graciaaaas,eiii,1,1,1.0
nd,mas,eiii,1,1,1.0
venden,aca,eii,1,1,1.0
vale,provechito,eii,1,1,1.0
bueno,pobrecita,eii,1,1,1.0
jajajaj,sip,ei,1,1,1.0
kieres,jugar,ei,1,1,1.0
los,chabos,eh,1,1,1.0
chabos,eh,eh,1,1,1.0
lo,esperado,eh,1,1,1.0
gracia,este,eee,1,1,1.0
de,q,edo,1,13,0.07692307692307693
x,el,edit,1,2,0.5
años,de,edad,1,1,1.0
area,la,ecuacion,1,1,1.0
tarea,de,economía,1,2,0.5
luego,te,echas,1,1,1.0
no,nada,e,1,1,1.0
estudiar,akiora,duermes,1,1,1.0
eso,se,duermen,1,1,1.0
bases,de,dstos,1,1,1.0
r,debes,dsrme,1,1,1.0
como,el,drizzzz,1,1,1.0
mejor,juego,dress,1,1,1.0
esta,jajajqj,double,1,1,1.0
escuchaste,la,dosis,1,1,1.0
de,los,dos,1,5,0.2
nomas,son,dos,1,1,1.0
cansaa,ya,dormire,1,1,1.0
f,ya,dormire,1,1,1.0
me,kede,dormida,1,1,1.0
si,me,dormi,1,9,0.1111111111111111
dias,si,dormi,1,1,1.0
o,algo,dormi,1,2,0.5
un,juego,donde,1,2,0.5
sabe,sii,donde,1,1,1.0
comerrrr,esperateee,donde,1,1,1.0
dormire,aaaa,donde,1,1,1.0
corre,sii,donde,1,1,1.0
omggg,de,donde,1,1,1.0
bueno,a,donde,1,2,0.5
ah,ya,donde,1,1,1.0
se,llama,don,1,4,0.25
odiooo,me,diverti,1,1,1.0
jjajajaj,ya,diste,1,1,1.0
olvidado,te,diria,1,1,1.0
empiezan,ayuda,dios,1,1,1.0
los,nuestross,dios,1,1,1.0
gracias,a,dios,3,3,1.0
mañana,si,dios,1,3,0.3333333333333333
ya,me,dio,1,7,0.14285714285714285
mi,me,dio,1,2,0.5
si,me,dio,1,9,0.1111111111111111
c,sharp,dimeeeee,1,1,1.0
moni,me,dijo,1,1,1.0
corregido,ya,dijo,1,1,1.0
que,que,dijistes,1,1,1.0
que,le,dijiste,1,2,0.5
visto,q,dijeran,1,1,1.0
no,te,dije,1,5,0.2
si,te,dije,2,3,0.6666666666666666
pero,te,dije,1,3,0.3333333333333333
q,te,digo,1,6,0.16666666666666666
si,y,digo,1,1,1.0
jajajaj,yo,digo,1,1,1.0
pero,te,digo,1,3,0.3333333333333333
año,q,digo,1,1,1.0
tengo,que,digamos,1,1,1.0
de,la,dig,1,7,0.14285714285714285
examen,bn,dificil,1,1,1.0
ya,estuvo,dificil,1,1,1.0
algo,de,diferencia,1,1,1.0
ya,me,dieron,1,7,0.14285714285714285
a,tener,dieces,1,1,1.0
q,llegue,diciendo,1,1,1.0
le,he,dicho,1,1,1.0
oraaaa,pq,dices,1,1,1.0
jajajaja,pq,dices,1,1,1.0
avr,q,dices,1,2,0.5
pq,lo,dices,1,1,1.0
kurko,q,dices,1,1,1.0
normal,q,dices,1,1,1.0
comentarios,q,dicen,1,1,1.0
no,se,dice,1,16,0.0625
oraaa,quien,dice,1,1,1.0
la,madrugada,dice,1,1,1.0
y,q,dice,1,2,0.5
siii,buenos,dias,1,1,1.0
tener,15,dias,1,1,1.0
nd,buenos,dias,1,1,1.0
si,buenos,dias,1,1,1.0
la,dosis,diaria,1,1,1.0
q,sera,dia,1,1,1.0
jajaja,cada,dia,1,1,1.0
falta,del,dia,1,1,1.0
acuerdo,el,dia,1,1,1.0
jigumis,anda,di,1,1,1.0
señora,anda,di,1,1,1.0
xdd,no,devoro,1,1,1.0
antes,de,devorartelo,1,1,1.0
siii,andaba,devorando,1,1,1.0
esta,biennnn,deveritas,1,1,1.0
dices,eso,destinada,1,2,0.5
x,pero,despues,1,1,1.0
pero,ya,desperte,1,4,0.25
pero,no,desepsionada,1,20,0.05
tu,buenos,deseos,1,1,1.0
hay,noooombre,deseame,1,1,1.0
gripa,ayuda,desde,1,1,1.0
te,enteraste,desde,1,1,1.0
ti,pero,desde,1,1,1.0
tomen,su,descanso,1,1,1.0
estan,las,derivadas,1,2,0.5
no,seee,depende,1,3,0.3333333333333333
de,los,depas,1,5,0.2
se,crea,dentro,1,1,1.0
duermen,con,dengue,1,1,1.0
tenias,q,demostrar,1,1,1.0
aki,la,demostracion,1,1,1.0
q,falta,del,1,1,1.0
grasias,si,del,1,2,0.5
de,nemonemo,del,1,1,1.0
la,colab,del,1,1,1.0
q,digo,del,1,1,1.0
del,año,del,1,2,0.5
que,era,del,1,1,1.0
num,3,del,1,1,1.0
se,le,dejo,1,2,0.5
no,me,dejaron,1,9,0.1111111111111111
ya,habia,dejado,1,1,1.0
si,jajajjaj,deja,1,1,1.0
chika,pero,deja,1,1,1.0
no,me,deja,1,9,0.1111111111111111
vavava,nomas,deja,1,1,1.0
a,ai,deja,1,1,1.0
cosas,wuuu,deja,1,1,1.0
mejor,me,defiendo,1,1,1.0
mañana,le,decimos,1,1,1.0
bp,y,decian,1,1,1.0
si,lo,decia,1,5,0.2
entonces,pq,decia,1,1,1.0
de,la,decada,1,7,0.14285714285714285
y,ahora,debuto,1,1,1.0
whiplash,su,debut,1,1,1.0
sis,eres,debil,1,1,1.0
soy,r,debes,1,1,1.0
roblox,ooo,deberian,1,1,1.0
q,si,deberian,1,4,0.25
lastima,q,debemos,1,2,0.5
live,action,debe,1,1,1.0
tremendo,maraton,de,1,1,1.0
un,bn,de,2,2,1.0
un,monton,de,1,3,0.3333333333333333
muero,yo,de,1,1,1.0
estar,malito,de,1,1,1.0
la,temporada,de,1,1,1.0
pero,hablo,de,1,1,1.0
vda,uu,de,1,1,1.0
mi,examen,de,1,1,1.0
ayer,y,de,1,1,1.0
jajajaj,si,de,1,3,0.3333333333333333
la,vida,de,4,7,0.5714285714285714
15,dias,de,1,1,1.0
los,lacteos,de,1,1,1.0
me,mori,de,1,1,1.0
no,puedo,de,1,2,0.5
si,habra,de,1,1,1.0
un,ojo,de,1,1,1.0
al,solo,de,1,1,1.0
perrito,antes,de,1,1,1.0
q,x2,de,1,1,1.0
veces,el,de,1,1,1.0
que,bueno,de,1,2,0.5
fav,es,de,1,1,1.0
helado,rico,de,1,1,1.0
pero,la,de,1,1,1.0
queso,es,de,1,1,1.0
sii,pure,de,1,1,1.0
tmb,yo,de,1,1,1.0
a,pure,de,1,1,1.0
tmb,son,de,1,1,1.0
dieron,ganas,de,1,1,1.0
bno,q,de,1,1,1.0
del,25,de,1,1,1.0
04nov,obvio,de,1,1,1.0
sabee,jajaja,de,1,1,1.0
o,sea,de,1,6,0.16666666666666666
seee,depende,de,1,1,1.0
canso,nomas,de,1,1,1.0
existir,uu,de,1,1,1.0
la,conclusion,de,1,1,1.0
fue,el,de,1,1,1.0
eso,cosas,de,1,1,1.0
no,puelo,de,1,2,0.5
buena,hay,de,1,1,1.0
es,asi,de,1,1,1.0
una,churreria,de,1,2,0.5
es,uno,de,1,1,1.0
ni,tienen,de,1,1,1.0
da,vibes,de,1,1,1.0
vida,real,de,1,2,0.5
si,jajaj,de,1,2,0.5
si,omggg,de,1,1,1.0
no,ai,de,1,1,1.0
dosis,diaria,de,1,1,1.0
no,es,de,1,7,0.14285714285714285
hay,fotos,de,1,1,1.0
tiempo,aca,de,1,1,1.0
me,acorde,de,2,3,0.6666666666666666
de,forever,de,1,1,1.0
las,blackpink,de,1,1,1.0
ella,y,de,1,1,1.0
varios,videos,de,1,1,1.0
black,label,de,1,1,1.0
aaaa,hablando,de,1,1,1.0
jajaj,ya,de,1,2,0.5
tantos,años,de,1,1,1.0
20,nooo,de,1,1,1.0
jajjaja,siiii,de,1,1,1.0
la,tarea,de,1,1,1.0
hacer,lo,de,1,1,1.0
un,examen,de,1,2,0.5
hacer,tarea,de,1,2,0.5
de,bases,de,1,1,1.0
tengo,flojera,de,1,1,1.0
es,lo,de,1,2,0.5
un,momento,de,1,1,1.0
crea,dentro,de,1,1,1.0
q,eso,de,1,1,1.0
memorias,es,de,1,1,1.0
es,algo,de,1,2,0.5
de,diferencia,de,1,1,1.0
sus,frases,de,1,1,1.0
venir,los,de,1,1,1.0
del,normal,de,1,1,1.0
la,mochila,de,1,1,1.0
en,la,de,1,12,0.08333333333333333
hago,lo,de,1,1,1.0
los,pido,de,1,1,1.0
sea,lo,de,1,1,1.0
ya,diste,de,1,1,1.0
estudiar,base,de,1,1,1.0
un,modelo,de,1,1,1.0
el,precio,de,1,1,1.0
cada,valor,de,1,1,1.0
a,traves,de,1,1,1.0
los,ejercicios,de,1,1,1.0
de,álgebra,de,1,1,1.0
al,charmander,de,1,1,1.0
tus,ejemplos,de,1,1,1.0
ok,lo,de,1,1,1.0
la,expo,de,1,1,1.0
a,los,de,1,2,0.5
base,de,datos,1,1,1.0
nomas,cajeta,dame,1,1,1.0
a,regalar,dame,1,1,1.0
siii,claro,dame,1,1,1.0
pero,me,da,2,4,0.5
jqjajaj,me,da,1,1,1.0
sabes,me,da,1,1,1.0
uu,sabes,cómo,1,1,1.0
de,los,códigos,1,5,0.2
si,q,cuteee,1,4,0.25
wonyo,apenas,cumplio,1,1,1.0
vdd,tienes,cuenta,1,1,1.0
queremos,una,cuenta,1,1,1.0
que,no,cuenta,1,3,0.3333333333333333
puelo,de,cuanto,1,1,1.0
bn,lejos,cuanto,1,1,1.0
sobrevalorada,en,cuanto,1,1,1.0
mucha,risa,cuando,1,1,1.0
q,chambear,cuando,1,1,1.0
impress,omggg,cuando,1,1,1.0
de,otra,cuando,1,1,1.0
escuela,entonces,cuando,1,1,1.0
graciaaaas,eiii,cualll,1,1,1.0
nana,asi,cualkiera,1,1,1.0
no,ayudarte,cuales,1,1,1.0
me,enseñas,cuales,1,2,0.5
sii,si,cuales,1,1,1.0
quien,dice,cuales,1,1,1.0
algunas,sabes,cuales,1,1,1.0
ontan,poke,cualeeees,1,1,1.0
tengo,examenes,cual,1,1,1.0
era,nd,cual,1,1,1.0
lineal,el,cual,1,1,1.0
miedo,la,critika,1,1,1.0
ayer,te,creoooo,1,1,1.0
es,q,creooo,1,14,0.07142857142857142
nomas,pero,creo,1,1,1.0
enfermo,no,creo,1,1,1.0
eso,te,creo,1,1,1.0
mmm,yo,creo,1,1,1.0
de,oct,creo,1,1,1.0
yyy,yo,creo,1,1,1.0
es,q,creo,1,14,0.07142857142857142
su,insta,creo,1,1,1.0
de,hecho,creo,2,7,0.2857142857142857
25,sakura,creo,1,1,1.0
de,dstos,creo,1,1,1.0
decada,pasada,creo,1,1,1.0
es,que,creo,1,6,0.16666666666666666
jajajajajajaja,entiendo,creo,1,1,1.0
me,la,crei,1,2,0.5
ojala,eso,crees,1,1,1.0
luego,q,crees,1,1,1.0
jajajjaj,los,creditos,1,1,1.0
tienes,cuenta,create,1,1,1.0
tenemos,q,crear,1,1,1.0
el,yisu,creabamos,1,1,1.0
no,te,creaaas,1,5,0.2
que,se,crea,1,2,0.5
es,eso,cosas,1,1,1.0
traer,mis,cosas,1,1,1.0
pidio,muchas,cosas,1,1,1.0
trae,las,cosas,1,1,1.0
estan,las,cosas,1,2,0.5
asi,queda,corregido,1,1,1.0
a,buscar,corre,1,1,1.0
porque,nomas,corre,1,1,1.0
nob,fue,coronel,1,1,1.0
no,me,convence,1,9,0.1111111111111111
repente,no,contetso,1,1,1.0
muy,bn,conste,1,3,0.3333333333333333
va,a,conseguir,1,4,0.25
no,los,conocia,1,2,0.5
pq,la,conoci,1,1,1.0
ni,la,conoces,1,2,0.5
a,la,conclusion,1,3,0.3333333333333333
han,tenido,conceptos,1,1,1.0
en,este,concepto,1,1,1.0
empalaga,jajajaj,con,1,1,1.0
una,cuenta,con,1,1,1.0
se,duermen,con,1,1,1.0
holanda,queso,con,1,1,1.0
tremenda,obsesion,con,1,1,1.0
entiende,animo,con,1,1,1.0
de,ella,con,1,1,1.0
en,pluma,con,1,1,1.0
wey,ernesto,con,1,1,1.0
puedo,checar,con,1,1,1.0
hay,q,comprobarlo,1,4,0.25
chi,no,compro,1,1,1.0
ayudarte,cuales,compraste,1,1,1.0
ganas,de,comprarlo,1,1,1.0
pero,no,complicao,1,20,0.05
jajajajaja,pero,como,1,1,1.0
q,posser,como,1,1,1.0
claro,y,como,1,1,1.0
tiene,poco,como,1,1,1.0
rapido,animo,como,1,1,1.0
calle,asi,como,1,1,1.0
q,tal,como,1,7,0.14285714285714285
tesis,es,como,1,1,1.0
mi,bffo,como,1,1,1.0
q,son,como,1,1,1.0
y,ahorita,como,1,1,1.0
tabn,gracias,como,1,1,1.0
no,cuenta,como,1,1,1.0
lo,recuerdo,como,1,1,1.0
hice,stream,como,1,1,1.0
he,visto,como,1,2,0.5
tu,tranqui,como,1,1,1.0
que,o,como,1,1,1.0
planilandia,son,como,1,1,1.0
extras,o,como,1,1,1.0
voy,a,comerrrr,1,4,0.25
voy,a,comer,1,4,0.25
entendi,pa,comer,1,1,1.0
he,visto,comentarios,1,2,0.5
pusieron,en,combi,1,1,1.0
en,la,combi,1,12,0.08333333333333333
y,bonitos,colores,1,1,1.0
imaginan,una,colab,1,1,1.0
imaginate,la,colab,1,1,1.0
xfa,x222,coinsido,1,1,1.0
de,los,coches,1,5,0.2
te,habia,clavado,1,1,1.0
la,dig,clase,1,1,1.0
shhh,22,claro,1,1,1.0
me,hizo,claro,1,1,1.0
siii,si,claro,1,3,0.3333333333333333
defiendo,sola,claro,1,1,1.0
alarmas,siii,claro,1,1,1.0
soñe,nd,claro,1,4,0.25
épico,mas,claro,1,1,1.0
si,quieres,claro,1,1,1.0
k,si,claro,1,2,0.5
q,marcarlos,claro,1,1,1.0
jajajaj,no,cierto,1,4,0.25
ola,no,cierto,1,1,1.0
o,si,cierto,1,2,0.5
le,agarras,cierto,1,1,1.0
nada,meti,ciberseguridad,1,1,1.0
hay,una,churreria,1,2,0.5
es,una,churreria,1,2,0.5
nomas,asi,chispitas,1,1,1.0
aca,sigue,chispeando,1,1,1.0
red,hot,chilli,1,1,1.0
nada,kepasa,chiko,1,1,1.0
dice,el,chiko,1,1,1.0
ps,estas,chikas,1,1,1.0
su,descanso,chikas,1,1,1.0
buenos,dias,chika,1,3,0.3333333333333333
cansaa,grasias,chika,1,1,1.0
acepto,apurate,chika,1,1,1.0
deveritas,grasias,chika,1,1,1.0
y,recuerda,chika,1,1,1.0
hay,una,chika,1,2,0.5
que,pasa,chika,1,1,1.0
de,nada,chika,1,3,0.3333333333333333
gus,oye,chika,1,1,1.0
vale,grasias,chika,1,1,1.0
si,claro,chica,1,2,0.5
cosas,oye,chica,1,1,1.0
vez,notekreo,chi,1,1,1.0
toy,mejor,chi,1,1,1.0
okok,grasias,chi,1,1,1.0
te,entiendo,chi,1,1,1.0
yo,tmb,chi,1,2,0.5
bn,caros,chi,1,1,1.0
comer,jajaja,chi,1,1,1.0
chiko,andaleeee,chekale,1,1,1.0
el,mas,chefsito,1,2,0.5
lo,puedo,checar,1,1,1.0
caro,expensive,cheap,1,1,1.0
preguntale,al,charmander,1,1,1.0
hay,q,chambear,1,4,0.25
esta,anda,chambeando,1,1,1.0
usan,los,chabos,1,1,1.0
con,mucho,ceros,1,1,1.0
kemar,el,cerevro,1,1,1.0
de,q,cereal,1,13,0.07692307692307693
