Term 1,Term 2,Term 3,Frequency,Context Frequency,Conditional Probability
te,pregunté,ayer,1,1,1.0
ahorita,te,aviso,1,5,0.2
hpc,me,avisas,1,1,1.0
que,irlo,avanzando,1,1,1.0
de,los,autores,1,15,0.06666666666666667
poner,los,autores,2,3,0.6666666666666666
ahí,los,autores,1,1,1.0
de,tal,autor,1,1,1.0
habia,un,autor,1,1,1.0
las,correcciones,aunque,1,1,1.0
biennn,jajaja,aunque,1,1,1.0
la,intro,aun,1,1,1.0
ir,al,auditorio,1,1,1.0
manda,los,audios,1,1,1.0
a,tu,audiencia,1,2,0.5
a,la,audiencia,1,2,0.5
tu,regalo,atrasado,1,1,1.0
pues,ya,así,1,4,0.25
yo,seria,así,1,1,1.0
autor,y,así,1,1,1.0
puse,o,así,1,1,1.0
jajaja,entonces,así,1,2,0.5
mejor,ya,así,1,1,1.0
solo,para,asegurar,1,1,1.0
necesitas,las,artificiales,1,1,1.0
va,a,armar,1,5,0.2
dice,el,archivo,1,1,1.0
pasas,el,archivo,1,4,0.25
cosas,de,aquí,1,1,1.0
<,oye,aqui,1,35,0.02857142857142857
deja,me,apuro,1,1,1.0
si,se,apura,1,7,0.14285714285714285
lo,que,apuntó,1,29,0.034482758620689655
pero,estoy,apuntando,1,1,1.0
embargo,la,aproximación,1,1,1.0
modelo,más,apropiado,1,1,1.0
que,más,apresurado,1,1,1.0
debajo,del,app.run,1,1,1.0
te,faltó,aplicarle,1,1,1.0
si,jajaja,apenas,1,3,0.3333333333333333
del,otro,apartado,1,1,1.0
lo,de,análisis,1,24,0.041666666666666664
llegar,a,análisis,1,1,1.0
técnicas,de,análisis,1,1,1.0
jisus,hasta,antes,1,1,1.0
lo,acababa,antes,1,1,1.0
el,examen,antes,1,1,1.0
de,los,anteriores,1,15,0.06666666666666667
con,los,anteriores,1,1,1.0
si,igual,anoté,1,1,1.0
igual,nosotros,andábamos,1,1,1.0
ahorita,no,ando,1,1,1.0
que,no,ando,1,13,0.07692307692307693
<,yo,ando,1,2,0.5
<,dónde,andas,1,2,0.5
oye,dónde,andas,1,1,1.0
ya,hasta,andaban,1,1,1.0
ahorita,ya,andaba,1,2,0.5
es,que,andaba,1,28,0.03571428571428571
<,entonces,andaba,1,4,0.25
<,si,anda,1,23,0.043478260869565216
hice,de,analsis,1,2,0.5
hacer,de,ambos,1,1,1.0
cantidad,de,alumnos,1,1,1.0
con,las,alternativas,1,1,1.0
las,paso,alrrato,1,1,1.0
y,ya,alrratito,1,11,0.09090909090909091
que,ahorita,alomejor,1,4,0.25
<,jajaja,alomejor,1,19,0.05263157894736842
iguales,pero,alomejor,1,1,1.0
es,que,algunos,1,28,0.03571428571428571
orden,y,algunas,1,1,1.0
nos,dijo,algunas,1,1,1.0
conseguirla,con,alguien,1,1,1.0
la,de,algoritmos,1,4,0.25
no,tienes,algoritmos,1,2,0.5
que,faltó,algo,1,1,1.0
quieres,usa,algo,1,1,1.0
y,hacen,algo,1,1,1.0
información,de,algo,1,1,1.0
quiera,hacer,algo,1,1,1.0
metodología,dijo,algo,1,1,1.0
que,interpretamos,algo,1,1,1.0
quieres,cambiar,algo,1,1,1.0
a,decir,algo,1,3,0.3333333333333333
alomejor,viene,algo,1,1,1.0
nos,diga,algo,1,1,1.0
a,armar,algo,1,1,1.0
nos,dice,algo,1,1,1.0
quieras,agregarle,algo,1,1,1.0
no,hice,algo,1,1,1.0
que,vas,al,1,2,0.5
los,audios,al,1,1,1.0
que,ir,al,1,1,1.0
me,espero,al,1,1,1.0
lo,pongo,al,1,2,0.5
jajajaja,fue,al,1,1,1.0
lo,mandaron,al,1,1,1.0
<,oye,al,1,35,0.02857142857142857
jaja,si,ahí,1,4,0.25
al,celex,ahí,1,1,1.0
al,grupo,ahí,1,2,0.5
nos,dejó,ahí,1,1,1.0
que,dicen,ahí,1,1,1.0
que,puse,ahí,1,2,0.5
te,deje,ahí,1,1,1.0
algo,de,ahí,1,6,0.16666666666666666
14,por,ahí,1,1,1.0
hola,sip,ahorita,1,3,0.3333333333333333
va,gracias,ahorita,1,3,0.3333333333333333
es,que,ahorita,2,28,0.07142857142857142
oie,:3,ahorita,1,1,1.0
<,jajajaja,ahorita,1,7,0.14285714285714285
<,si,ahorita,1,23,0.043478260869565216
hacer,algo,ahorita,1,1,1.0
<,vavava,ahorita,1,3,0.3333333333333333
sip,pero,ahorita,1,1,1.0
dije,que,ahorita,1,1,1.0
pero,que,ahorita,1,1,1.0
la,conclusion,ahorita,1,1,1.0
<,no,ahorita,1,14,0.07142857142857142
bueno,si,ahorita,1,1,1.0
sip,entonces,ahorita,1,1,1.0
que,ya,ahorita,1,11,0.09090909090909091
jajaja,mejor,ahorita,1,1,1.0
entonces,ya,ahorita,1,2,0.5
lo,pusiste,ahora,1,1,1.0
a,no,aguanta,1,7,0.14285714285714285
<,le,agregué,1,2,0.5
jaja,porque,agrego,1,2,0.5
si,quieras,agregarle,1,2,0.5
nos,falto,agregar,1,2,0.5
tt,para,agregar,1,1,1.0
no,me,agarra,1,3,0.3333333333333333
<,ando,afuera,1,1,1.0
puedes,hacer,admin,1,1,1.0
de,consejos,adicionales,1,1,1.0
los,consejos,adicionales,1,2,0.5
venirte,para,acá,1,1,1.0
si,me,acuerdo,1,4,0.25
de,la,actividad,1,20,0.05
haciendo,la,actividad,1,1,1.0
la,primer,actividad,1,1,1.0
no,me,acordaba,1,3,0.3333333333333333
el,rendimiento,académico,1,1,1.0
y,ya,acabo,1,11,0.09090909090909091
no,lo,acabe,1,4,0.25
vamos,a,acabar,1,5,0.2
la,doy,acabando,1,1,1.0
ya,lo,acabamos,1,3,0.3333333333333333
que,lo,acababa,1,7,0.14285714285714285
baños,de,abajo,1,1,1.0
los,días,a,1,1,1.0
que,voy,a,2,2,1.0
nos,valla,a,1,1,1.0
te,vas,a,2,3,0.6666666666666666
a,quedar,a,1,3,0.3333333333333333
foto,jaja,a,1,1,1.0
le,decía,a,1,1,1.0
le,pregunté,a,1,1,1.0
nos,vamos,a,1,2,0.5
si,vas,a,1,3,0.3333333333333333
no,vamos,a,1,1,1.0
si,entraste,a,1,1,1.0
se,fueron,a,1,1,1.0
pero,voy,a,1,1,1.0
a,jajaja,a,2,10,0.2
entonces,voy,a,1,1,1.0
lugar,donde,a,1,2,0.5
a,yayaya,a,1,1,1.0
no,va,a,1,1,1.0
ir,mañana,a,1,2,0.5
y,menos,a,1,2,0.5
solo,vamos,a,1,1,1.0
lo,iba,a,1,1,1.0
necesario,llegar,a,1,1,1.0
le,ibas,a,1,1,1.0
quieras,preguntarle,a,1,1,1.0
le,dijiste,a,1,1,1.0
<,ya,a,1,7,0.14285714285714285
lo,empiece,a,1,1,1.0
ya,hiban,a,1,1,1.0
seguro,va,a,1,1,1.0
que,va,a,1,2,0.5
<,jajajaj,a,2,4,0.5
se,va,a,2,2,1.0
es,como,a,1,2,0.5
las,artificiales,a,1,1,1.0
solo,la,a,1,1,1.0
que,lleguemos,a,1,1,1.0
que,vamos,a,1,1,1.0
quieres,decir,a,1,2,0.5
a,ernesto,a,1,3,0.3333333333333333
pues,si,a,1,11,0.09090909090909091
te,iba,a,1,1,1.0
que,vas,a,1,2,0.5
o,diferente,a,1,1,1.0
dónde,voy,a,1,1,1.0
los,voy,a,1,1,1.0
más,propenso,a,1,1,1.0
<,jajaj,a,1,5,0.2
lo,voy,a,2,2,1.0
de,conocer,a,2,2,1.0
donde,vas,a,1,1,1.0
<,vamos,a,1,1,1.0
a,ir,a,1,6,0.16666666666666666
con,botella,a,1,1,1.0
si,iba,a,1,1,1.0
jajaj,pus,a,1,1,1.0
se,apura,a,1,1,1.0
te,vuelve,a,1,1,1.0
mandan,mensaje,a,1,1,1.0
lo,pedí,a,1,1,1.0
rayosss,pues,a,1,1,1.0
<,baje,a,1,1,1.0
tendencia,parecido,a,1,1,1.0
se,refiere,a,1,2,0.5
<,jajajjaja,a,1,1,1.0
para,agregar,a,1,1,1.0
me,voy,a,1,4,0.25
chécalos,jajajaja,a,1,1,1.0
cuando,llegues,a,1,2,0.5
porfa,jajaja,>,2,2,1.0
☺,️,>,4,4,1.0
sip,voy,>,3,3,1.0
bien,jajaj,>,1,1,1.0
12,jajaj,>,1,1,1.0
<,sip,>,9,37,0.24324324324324326
bueno,gracias,>,1,2,0.5
era,sustentabilidad,>,1,1,1.0
de,nada,>,13,22,0.5909090909090909
porfa,:3,>,1,1,1.0
gracias,:3,>,9,9,1.0
lo,paso,>,1,1,1.0
5,jajaja,>,1,1,1.0
bien,gracias,>,1,1,1.0
ya,tienes,>,1,1,1.0
lo,veo,>,1,1,1.0
<,https://meet.google.com/mox-fiad-xqi,>,1,1,1.0
te,inscribiste,>,1,1,1.0
la,mañana,>,1,2,0.5
si,quieres,>,3,16,0.1875
3,lugares,>,1,1,1.0
el,2av2,>,1,1,1.0
las,6,>,1,1,1.0
bien,jajaja,>,2,2,1.0
algoritmos,jajaj,>,1,1,1.0
verde,jajaj,>,1,1,1.0
nada,:3,>,7,7,1.0
mismas,jajaj,>,1,1,1.0
en,equipo,>,1,2,0.5
en,proba,>,1,1,1.0
la,31-33,>,1,1,1.0
que,apuntó,>,1,1,1.0
y,70,>,1,1,1.0
y,yap,>,1,1,1.0
es,este,>,2,2,1.0
<,"https://web.seducoahuila.gob.mx/biblioweb/upload/abbott,%20edwin%20a.%20-%20planilandia.pdf",>,1,1,1.0
a,buscar,>,1,1,1.0
faltó,algo,>,1,1,1.0
te,vas,>,1,3,0.3333333333333333
y,yo,>,1,2,0.5
2,ejercicios,>,1,1,1.0
las,alternativas,>,1,1,1.0
donde,llegué,>,1,1,1.0
va,bien,>,1,1,1.0
subió,diego,>,1,1,1.0
ese,10,>,1,1,1.0
los,exámenes,>,1,1,1.0
cuánto,sacaste,>,1,1,1.0
bien,:3,>,1,1,1.0
respuestas,xd,>,1,1,1.0
estuvo,bien,>,1,1,1.0
el,jueves,>,1,1,1.0
cómputo,porfa,>,1,1,1.0
bueno,xd,>,4,5,0.8
las,capturas,>,1,1,1.0
vava,gracias,>,3,5,0.6
jajaj,xd,>,1,1,1.0
sip,gracias,>,1,1,1.0
<,va,>,3,4,0.75
paso,2,>,1,1,1.0
<,:o,>,1,1,1.0
checo,xd,>,1,1,1.0
a,hacerla,>,1,1,1.0
de,esme,>,1,2,0.5
las,notas,>,1,1,1.0
la,conclusión,>,2,3,0.6666666666666666
el,archivo,>,1,2,0.5
pero,ya,>,1,1,1.0
entrégalo,xd,>,1,1,1.0
vava,:3,>,3,3,1.0
encuentro,nada,>,1,1,1.0
usarían,otro,>,1,1,1.0
<,https://www.kaggle.com/datasets/shashwatwork/cerebral-stroke-predictionimbalaced-dataset,>,1,1,1.0
<,https://www.kaggle.com/datasets/rohitudageri/credit-card-details,>,1,1,1.0
la,llevo,>,1,1,1.0
nada,jaja,>,2,2,1.0
ver,jaja,>,1,1,1.0
<,https://colab.research.google.com/drive/13qy2h4lcq_6emy51dbxb9-6hw-awnejg?usp=sharing,>,1,1,1.0
lo,doy,>,1,1,1.0
el,salón,>,1,1,1.0
la,actividad,>,1,2,0.5
conferencia,:3,>,1,1,1.0
ir,mañana,>,1,2,0.5
a,ir,>,1,6,0.16666666666666666
me,avisas,>,1,1,1.0
jajaja,va,>,2,3,0.6666666666666666
a,cómputo,>,1,1,1.0
para,hoy,>,1,1,1.0
cómputo,jajajaja,>,1,1,1.0
a,lab,>,1,1,1.0
ya,valió,>,1,1,1.0
varias,historias,>,1,1,1.0
las,historias,>,1,2,0.5
vavava,gracias,>,1,1,1.0
conseguiste,jajajaj,>,1,1,1.0
con,eso,>,2,3,0.6666666666666666
va,gracias,>,2,3,0.6666666666666666
del,descanso,>,1,1,1.0
no,xd,>,1,2,0.5
git,jajjaa,>,1,1,1.0
dónde,andas,>,2,2,1.0
<,correee,>,1,1,1.0
de,web,>,1,2,0.5
el,model,>,1,2,0.5
front,no,>,1,1,1.0
el,dto,>,1,2,0.5
diferente,información,>,1,1,1.0
ambos,gracias,>,1,1,1.0
del,context,>,1,1,1.0
el,get,>,1,1,1.0
ejecuta,jaja,>,1,1,1.0
<,ocelot.json,>,1,1,1.0
<,program.cs,>,1,1,1.0
si,voy,>,1,1,1.0
suyo,jajaja,>,1,1,1.0
le,empiezo,>,1,1,1.0
cargador,verdad,>,1,1,1.0
dado,xd,>,1,1,1.0
de,hpc,>,1,2,0.5
ido,xd,>,1,1,1.0
la,bd,>,1,1,1.0
y,eso,>,1,3,0.3333333333333333
en,web,>,1,1,1.0
vas,jajaja,>,1,1,1.0
va,xd,>,1,1,1.0
están,rápidos,>,1,1,1.0
y,proyecto,>,1,1,1.0
para,acá,>,1,1,1.0
si,jajaja,>,2,3,0.6666666666666666
con,él,>,1,1,1.0
perdón,xd,>,1,1,1.0
calificaciones,rápido,>,1,1,1.0
análisis,verdad,>,1,1,1.0
jaja,xd,>,1,1,1.0
alrrato,va,>,1,1,1.0
nombre,jajaja,>,1,1,1.0
<,mira,>,1,2,0.5
jajaja,alomejor,>,1,1,1.0
las,5,>,1,1,1.0
el,jajaj,>,1,1,1.0
yo,3,>,1,1,1.0
bien,xd,>,3,3,1.0
nosotros,jajajaj,>,1,1,1.0
para,titularte,>,1,1,1.0
primerito,jajaja,>,1,1,1.0
pensado,jaja,>,1,1,1.0
en,este,>,1,1,1.0
cómo,ves,>,1,1,1.0
ernesto,jajajaj,>,1,1,1.0
<,vavava,>,1,3,0.3333333333333333
problema,jajajaj,>,1,1,1.0
problema,xd,>,1,1,1.0
sí,jajaj,>,1,1,1.0
méxico,xd,>,1,1,1.0
jaja,voy,>,2,2,1.0
eso,jaja,>,3,3,1.0
que,vimos,>,1,1,1.0
del,ejercicio,>,2,2,1.0
o,no,>,1,3,0.3333333333333333
no,jajaja,>,2,3,0.6666666666666666
que,dice,>,1,3,0.3333333333333333
el,fer,>,1,1,1.0
y,entrenamiento,>,1,1,1.0
del,inglés,>,1,1,1.0
nada,xd,>,3,3,1.0
que,quiere,>,1,1,1.0
cuando,llegues,>,1,2,0.5
el,miércoles,>,1,1,1.0
habría,tiempo,>,1,1,1.0
en,lab,>,1,1,1.0
auditorio,no,>,1,1,1.0
10,min,>,1,1,1.0
el,final,>,1,1,1.0
diapositivas,todavía,>,1,1,1.0
ya,acabo,>,1,1,1.0
apresurado,xd,>,1,1,1.0
a,pedir,>,1,1,1.0
de,vacaciones,>,1,1,1.0
no,jajaj,>,1,2,0.5
jajaja,vava,>,1,1,1.0
bueno,jaja,>,1,3,0.3333333333333333
te,aviso,>,1,1,1.0
me,voy,>,2,4,0.5
ha,llegado,>,1,1,1.0
estudiante,universitario,>,1,1,1.0
eso,jajaja,>,2,2,1.0
sip,jaja,>,1,5,0.2
a,fuerzas,>,1,1,1.0
la,a,>,1,1,1.0
<,vavav,>,3,3,1.0
lo,checo,>,1,2,0.5
ya,quedaron,>,1,1,1.0
el,reporte,>,1,1,1.0
calcular,sumas,>,1,1,1.0
<,https://colab.research.google.com/drive/15v-lrvmxxqewwg7s_x6wbpzlirpvrr47?usp=sharing,>,1,1,1.0
dieguito,porfa,>,1,1,1.0
la,foto,>,1,4,0.25
y,6,>,1,1,1.0
de,esos,>,1,2,0.5
ia,verdad,>,1,1,1.0
que,sí,>,2,3,0.6666666666666666
la,presto,>,1,1,1.0
hola,sip,>,1,3,0.3333333333333333
<,https://colab.research.google.com/drive/1w0fmeqf08bmudq0sqtqq7wq4-xxuew20,>,1,1,1.0
mío,jaja,>,1,1,1.0
<,https://github.com/dern965/ameia/blob/main/practica4/practica4.ipynb,>,1,1,1.0
gracias,jaja,>,1,1,1.0
jaja,gracias,>,1,2,0.5
test,caars,>,1,1,1.0
citarlo,jaja,>,1,1,1.0
rayos,bueno,>,1,2,0.5
los,instrumentos,>,1,1,1.0
cualitativa,según,>,1,1,1.0
bien,jaja,>,2,2,1.0
te,ayuda,>,1,1,1.0
mismo,xd,>,1,1,1.0
le,preguntan,>,1,1,1.0
lo,quieres,>,1,5,0.2
a,preguntar,>,1,1,1.0
o,si,>,1,3,0.3333333333333333
<,https://colab.research.google.com/drive/1zpegh3csu9xtx3izoj9as0qf3btfwzo1?usp=sharing,>,1,1,1.0
<,https://www.facebook.com/groups/escomarket/permalink/6148710578586264/?mibextid=rs40ab7s9ucbxw6v,>,1,1,1.0
la,interpretación,>,1,1,1.0
a,redactar,>,1,1,1.0
y,así,>,1,1,1.0
<,a,>,1,69,0.014492753623188406
los,resultados,>,1,2,0.5
importante,jaja,>,1,1,1.0
los,autores,>,2,4,0.5
podemos,usar,>,1,1,1.0
sería,eso,>,1,1,1.0
autores,jajaj,>,1,1,1.0
los,checo,>,1,1,1.0
comprarlo,xd,>,1,1,1.0
del,tda,>,1,2,0.5
bueno,ponerlo,>,1,1,1.0
me,ocurre,>,1,1,1.0
igual,eso,>,1,1,1.0
lo,primero,>,1,1,1.0
ver,chécalo,>,1,1,1.0
<,jajajaja,>,1,7,0.14285714285714285
lo,pongo,>,1,2,0.5
lo,ves,>,1,1,1.0
jajaja,xd,>,1,1,1.0
mañana,:3,>,1,1,1.0
a,pasar,>,1,2,0.5
hospital,verdad,>,1,1,1.0
bien,ntp,>,1,1,1.0
ya,no,>,1,5,0.2
otro,equipo,>,1,1,1.0
entra,rápido,>,1,1,1.0
a,decir,>,1,3,0.3333333333333333
la,interacción,>,1,1,1.0
vestimenta,formal,>,1,1,1.0
tu,parte,>,1,1,1.0
se,repetiría,>,1,1,1.0
como,consejos,>,1,1,1.0
dejas,:3,>,1,1,1.0
vi,xd,>,1,1,1.0
noooo,porque,>,1,1,1.0
fuiste,hoy,>,1,1,1.0
entrego,examen,>,1,1,1.0
jaja,bueno,>,1,3,0.3333333333333333
alguien,xd,>,1,1,1.0
de,dar,>,1,1,1.0
vavavav,gracias,>,1,1,1.0
otro,salón,>,1,1,1.0
nos,tardamos,>,1,1,1.0
que,si,>,1,16,0.0625
el,ejercicio,>,1,2,0.5
<,gracias,>,1,7,0.14285714285714285
gelatina,jajaj,>,1,1,1.0
habías,visto,>,1,1,1.0
la,escuela,>,1,2,0.5
estar,cerrada,>,1,1,1.0
le,preguntas,>,1,1,1.0
con,pao,>,1,1,1.0
no,ma,>,1,4,0.25
pues,mejor,>,1,1,1.0
pasa,jajaja,>,1,1,1.0
lo,viste,>,1,1,1.0
decir,algo,>,1,1,1.0
<,cuánto,>,1,1,1.0
9,jajaja,>,1,1,1.0
ya,10,>,1,1,1.0
con,celis,>,1,1,1.0
pasó,jaja,>,1,1,1.0
cierto,xd,>,1,1,1.0
pero,porqué,>,1,1,1.0
la,chimalhuacán,>,1,1,1.0
a,bueno,>,1,10,0.1
sip,ya,>,1,1,1.0
escribí,jaja,>,1,1,1.0
sip,mira,>,1,1,1.0
que,paso,>,1,2,0.5
jajaj,voy,>,1,1,1.0
te,preguntan,>,1,1,1.0
donde,están,>,1,1,1.0
de,escom,>,1,1,1.0
si,jaja,>,1,6,0.16666666666666666
<,https://docs.google.com/forms/d/e/1faipqlsckhxmzxmolaye0gcatxz0yzupkbph95hryi9o60x9-ozzgvg/viewform,>,1,1,1.0
fuiste,xd,>,1,1,1.0
si,iremos,>,1,1,1.0
dejó,mario,>,1,1,1.0
voy,jajaj,>,1,1,1.0
salón,están,>,1,1,1.0
porfa,jajaj,>,1,1,1.0
jajaja,😅,>,1,1,1.0
<,yap,>,1,1,1.0
el,pasillo,>,1,2,0.5
jajaja,voy,>,1,1,1.0
jajaja,sip,>,1,5,0.2
voy,voy,>,1,1,1.0
<,https://www.kaggle.com/datasets/ramjasmaurya/most-polluted-cities-and-countries-iqair-index/data?select=air+quality+index+%28by+cities%29+-+iqair.csv,>,1,1,1.0
por,años,>,1,1,1.0
raro,xd,>,1,1,1.0
ve,bien,>,1,1,1.0
por,meses,>,1,1,1.0
el,clasroom,>,1,1,1.0
tengo,😅,>,1,1,1.0
que,ocupamos,>,1,1,1.0
tomaste,foto,>,1,1,1.0
sip,va,>,1,1,1.0
como,volteada,>,1,1,1.0
ya,quedó,>,2,6,0.3333333333333333
inventé,jajah,>,1,1,1.0
sip,xd,>,1,1,1.0
vava,xd,>,1,1,1.0
las,respuestas,>,1,2,0.5
dice,algo,>,1,1,1.0
los,veo,>,1,3,0.3333333333333333
los,baños,>,1,2,0.5
pena,jajajaj,>,1,1,1.0
conseguiste,xd,>,1,1,1.0
<,https://www.linkedin.com/jobs/view/4029656526,>,1,1,1.0
de,tiempo,>,1,1,1.0
los,datos,>,1,2,0.5
jaja,esa,>,1,1,1.0
preguntas,jajaja,>,1,1,1.0
hago,yo,>,1,2,0.5
jajajja,que,>,1,1,1.0
algo,más,>,1,1,1.0
subir,xd,>,1,1,1.0
se,fue,>,1,2,0.5
salón,jajaja,>,1,1,1.0
celis,jeje,>,1,1,1.0
y,ntp,>,1,1,1.0
salón,jajaj,>,1,1,1.0
a,sip,>,1,7,0.14285714285714285
ir,temprano,>,1,1,1.0
dónde,es,>,1,1,1.0
de,sistemas,>,1,1,1.0
luego,luego,>,1,1,1.0
una,vez,>,1,1,1.0
mira,jajajaja,>,1,1,1.0
una,xd,>,1,1,1.0
algo,raro,>,1,1,1.0
bueno,:3,>,1,1,1.0
está,bien,>,2,11,0.18181818181818182
sip,:3,>,1,1,1.0
ver,jajajaj,>,1,1,1.0
este,mensaje,>,1,1,1.0
de,abajo,>,1,1,1.0
veo,xd,>,1,1,1.0
big,four,>,1,1,1.0
el,ccnot,>,1,1,1.0
según,yo,>,1,4,0.25
<,hola,:3,4,11,0.36363636363636365
jajaja,porfa,:3,1,1,1.0
<,gracias,:3,4,7,0.5714285714285714
<,holaa,:3,2,10,0.2
quiero,mucho,:3,1,1,1.0
de,nada,:3,7,22,0.3181818181818182
muy,bien,:3,1,1,1.0
<,oie,:3,1,1,1.0
<,vava,:3,2,4,0.5
la,conferencia,:3,1,1,1.0
jaja,gracias,:3,1,2,0.5
vava,gracias,:3,1,5,0.2
ntp,gracias,:3,1,1,1.0
a,vava,:3,1,9,0.1111111111111111
hasta,mañana,:3,1,1,1.0
la,dejas,:3,1,1,1.0
chi,gracias,:3,2,2,1.0
a,bueno,:3,1,10,0.1
jaja,sip,:3,1,3,0.3333333333333333
69,y,70,1,1,1.0
las,diapositivas,69,1,1,1.0
a,las,6,1,1,1.0
"4,5",y,6,1,1,1.0
y,el,5,1,3,0.3333333333333333
de,las,5,1,10,0.1
al,ejércicio,5,1,1,1.0
los,ejercicios,"4,5",1,2,0.5
de,la,31-33,1,20,0.05
el,tema,3.5.4,1,4,0.25
en,las,3,1,1,1.0
aún,hay,3,1,1,1.0
para,el,3,1,4,0.25
ser,de,3,1,1,1.0
hago,yo,3,1,2,0.5
dar,las,3,1,1,1.0
le,agregué,3,1,1,1.0
y,del,2do,1,1,1.0
el,del,2do,1,2,0.5
en,el,2av2,1,7,0.14285714285714285
últimas,del,28,1,1,1.0
16,19,27,1,1,1.0
las,primeras,25,1,1,1.0
los,últimos,2,1,1,1.0
sería,el,2,1,1,1.0
de,los,2,2,15,0.13333333333333333
2do,tengo,2,1,1,1.0
del,paso,2,1,1,1.0
el,programa,2,1,1,1.0
el,16,19,1,1,1.0
falta,el,16,1,1,1.0
espero,al,15,1,1,1.0
la,sala,14,1,1,1.0
en,el,13,1,7,0.14285714285714285
2,del,12,1,1,1.0
en,ese,10,1,1,1.0
pues,como,10,1,2,0.5
hay,ya,10,1,1,1.0
ejercicio,del,1,1,1,1.0
ahí,queda,1,1,1,1.0
